,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell
2480,12/5/2018,3763558,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412
2481,12/5/2018,3763555,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406
2482,12/5/2018,3763556,255371,1,255371,A0222304,A02,22,"[47.5, 22.5]",A0222
2483,12/5/2018,3763556,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406
2484,12/5/2018,3763551,442024,1,442024,A0722203,A07,22,"[31.25, 22.5]",A0722
2485,12/5/2018,3763552,295842,2,295842,A0206505,A02,6,"[47.5, 10.5]",A0206
2486,12/5/2018,3763550,295636,1,295636,A0810403,A08,10,"[28.0, 13.5]",A0810
2487,12/5/2018,3763550,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005
2488,12/5/2018,3763547,460832,1,460832,A0415404,A04,15,"[42.25, 18.0]",A0415
2489,12/5/2018,3763544,373884,1,373884,A0107501,A01,7,"[52.0, 12.0]",A0107
2490,12/5/2018,3763545,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503
2491,12/5/2018,3763538,440531,1,440531,A1011103,A10,11,"[22.75, 15.0]",A1011
2492,12/5/2018,3763537,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2493,12/5/2018,3763535,311668,2,311668,A0916402,A09,16,"[24, 18.0]",A0916
2494,12/5/2018,3763533,454548,1,454548,A0608201,A06,8,"[34.5, 12.0]",A0608
2495,12/5/2018,3763534,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2496,12/5/2018,3763531,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2497,12/5/2018,3763532,253469,1,253469,A0604504,A06,4,"[34.5, 9.0]",A0604
2498,12/5/2018,3763532,330709,1,330709,A0322208,A03,22,"[44.25, 22.5]",A0322
2499,12/5/2018,3763528,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503
2500,12/5/2018,3763529,402543,1,402543,A1103502,A11,3,"[19.5, 9.0]",A1103
2501,12/5/2018,3763529,402545,1,402545,A1106301,A11,6,"[15.25, 10.5]",A1106
2502,12/5/2018,3763526,421579,1,421579,A0321308,A03,21,"[45.5, 22.5]",A0321
2503,12/5/2018,3763521,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910
2504,12/5/2018,3763518,350078,1,350078,A0512403,A05,12,"[37.75, 15.0]",A0512
2505,12/5/2018,3763514,253464,1,253464,A0507401,A05,7,"[39.0, 12.0]",A0507
2506,12/5/2018,3763514,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812
2507,12/5/2018,3763514,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320
2508,12/5/2018,3763515,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109
2509,12/5/2018,3763511,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206
2510,12/5/2018,3763505,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2511,12/5/2018,3763503,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2512,12/5/2018,3763501,352820,1,352820,A0409502,A04,9,"[42.25, 13.5]",A0409
2513,12/5/2018,3763498,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910
2514,12/5/2018,3763494,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914
2515,12/5/2018,3763490,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016
2516,12/5/2018,3763491,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2517,12/5/2018,3763486,276867,1,276867,A0913202,A09,13,"[26, 16.5]",A0913
2518,12/5/2018,3763486,276870,1,276870,A0913203,A09,13,"[26, 16.5]",A0913
2519,12/5/2018,3763483,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2520,12/5/2018,3763484,263408,1,263408,A0204205,A02,4,"[47.5, 9.0]",A0204
2521,12/5/2018,3763484,343976,1,343976,A0611501,A06,11,"[35.75, 15.0]",A0611
2522,12/5/2018,3763484,389086,1,389086,A0311406,A03,11,"[45.5, 15.0]",A0311
2523,12/5/2018,3763484,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2524,12/5/2018,3763484,419207,1,419207,A0503203,A05,3,"[39.0, 9.0]",A0503
2525,12/5/2018,3763484,445009,1,445009,A0621402,A06,21,"[35.75, 22.5]",A0621
2526,12/5/2018,3763479,343976,1,343976,A0611501,A06,11,"[35.75, 15.0]",A0611
2527,12/5/2018,3763480,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2528,12/5/2018,3763478,350073,1,350073,A0612204,A06,12,"[34.5, 15.0]",A0612
2529,12/5/2018,3763478,387162,1,387162,A0704502,A07,4,"[31.25, 9.0]",A0704
2530,12/5/2018,3763476,399611,1,399611,A0820102,A08,20,"[28.0, 21.0]",A0820
2531,12/5/2018,3763471,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2532,12/5/2018,3763464,408367,1,408367,A0101403,A01,1,"[52.0, 6.0]",A0101
2533,12/5/2018,3763462,322447,1,322447,A0922301,A09,22,"[24, 22.5]",A0922
2534,12/5/2018,3763461,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503
2535,12/5/2018,3763458,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309
2536,12/5/2018,3763457,388105,1,388105,A0222508,A02,22,"[47.5, 22.5]",A0222
2537,12/5/2018,3763457,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004
2538,12/5/2018,3763456,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2539,12/5/2018,3763456,402695,3,402695,A0314408,A03,14,"[44.25, 16.5]",A0314
2540,12/5/2018,3763454,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
2541,12/5/2018,3763453,255369,1,255369,A0201102,A02,1,"[48.75, 6.0]",A0201
2542,12/5/2018,3763451,102179,1,102179,A0305303,A03,5,"[45.5, 10.5]",A0305
2543,12/5/2018,3763451,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2544,12/5/2018,3763445,318275,1,318275,A0908403,A09,8,"[24, 12.0]",A0908
2545,12/5/2018,3763444,311661,2,311661,A1005303,A10,5,"[22.75, 10.5]",A1005
2546,12/5/2018,3763444,330863,3,330863,A1002502,A10,2,"[20.75, 6.0]",A1002
2547,12/5/2018,3763444,441092,1,441092,A1006402,A10,6,"[20.75, 10.5]",A1006
2548,12/5/2018,3763440,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2549,12/5/2018,3763441,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011
2550,12/5/2018,3763441,363309,1,363309,A0418102,A04,18,"[41.0, 19.5]",A0418
2551,12/5/2018,3763436,192928,1,192928,A0717404,A07,17,"[32.5, 19.5]",A0717
2552,12/5/2018,3763435,339212,1,339212,A0612403,A06,12,"[34.5, 15.0]",A0612
2553,12/5/2018,3763433,421584,1,421584,A0319105,A03,19,"[45.5, 21.0]",A0319
2554,12/5/2018,3763432,399089,1,399089,A0409101,A04,9,"[42.25, 13.5]",A0409
2555,12/5/2018,3763430,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916
2556,12/5/2018,3763431,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901
2557,12/5/2018,3763427,331363,1,331363,A0611402,A06,11,"[35.75, 15.0]",A0611
2558,12/5/2018,3763426,466405,1,466405,A1007503,A10,7,"[22.75, 12.0]",A1007
2559,12/5/2018,3763424,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2560,12/5/2018,3763419,247562,1,247562,A0105204,A01,5,"[52.0, 10.5]",A0105
2561,12/5/2018,3763418,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2562,12/5/2018,3763417,324452,1,324452,A0315101,A03,15,"[45.5, 18.0]",A0315
2563,12/5/2018,3763417,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2564,12/5/2018,3763416,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503
2565,12/5/2018,3763415,375955,1,375955,A1020503,A10,20,"[20.75, 21.0]",A1020
2566,12/5/2018,3763415,442439,1,442439,A0711102,A07,11,"[32.5, 15.0]",A0711
2567,12/5/2018,3763415,446380,1,446380,A0604502,A06,4,"[34.5, 9.0]",A0604
2568,12/5/2018,3763415,465618,3,465618,A1006401,A10,6,"[20.75, 10.5]",A1006
2569,12/5/2018,3763415,465619,2,465619,A1006304,A10,6,"[20.75, 10.5]",A1006
2570,12/5/2018,3763413,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2571,12/5/2018,3763411,440530,1,440530,A1002101,A10,2,"[20.75, 6.0]",A1002
2572,12/5/2018,3763409,372093,1,372093,A1001201,A10,1,"[22.75, 6.0]",A1001
2573,12/5/2018,3763408,401710,1,401710,A0422503,A04,22,"[41.0, 22.5]",A0422
2574,12/5/2018,3763408,426513,1,426513,A0408203,A04,8,"[41.0, 12.0]",A0408
2575,12/5/2018,3763406,370817,1,370817,A0910502,A09,10,"[24, 13.5]",A0910
2576,12/5/2018,3763404,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106
2577,12/5/2018,3763404,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007
2578,12/5/2018,3763400,345963,1,345963,A0204504,A02,4,"[47.5, 9.0]",A0204
2579,12/5/2018,3763398,299903,1,299903,A0311105,A03,11,"[45.5, 15.0]",A0311
2580,12/5/2018,3763398,397834,1,397834,A0311506,A03,11,"[45.5, 15.0]",A0311
2581,12/5/2018,3763399,352261,1,352261,A1003201,A10,3,"[22.75, 9.0]",A1003
2582,12/5/2018,3763396,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309
2583,12/5/2018,3763397,253469,1,253469,A0604504,A06,4,"[34.5, 9.0]",A0604
2584,12/5/2018,3763394,452968,1,452968,A0619101,A06,19,"[35.75, 21.0]",A0619
2585,12/5/2018,3763395,281130,1,281130,A0605302,A06,5,"[35.75, 10.5]",A0605
2586,12/5/2018,3763391,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2587,12/5/2018,3763391,440531,1,440531,A1011103,A10,11,"[22.75, 15.0]",A1011
2588,12/5/2018,3763389,339212,1,339212,A0612403,A06,12,"[34.5, 15.0]",A0612
2589,12/5/2018,3763389,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510
2590,12/5/2018,3763389,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007
2591,12/5/2018,3763387,339781,1,339781,A0918102,A09,18,"[24, 19.5]",A0918
2592,12/11/2018,3779904,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
2593,12/11/2018,3779898,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2594,12/11/2018,3779898,445009,1,445009,A0621402,A06,21,"[35.75, 22.5]",A0621
2595,12/11/2018,3779898,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
2596,12/11/2018,3779896,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011
2597,12/11/2018,3779896,426516,1,426516,A0304302,A03,4,"[44.25, 9.0]",A0304
2598,12/11/2018,3779896,465708,1,465708,A1004502,A10,4,"[20.75, 9.0]",A1004
2599,12/11/2018,3779894,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520
2600,12/11/2018,3779891,334918,1,334918,A0319404,A03,19,"[45.5, 21.0]",A0319
2601,12/11/2018,3779889,292186,1,292186,A0914304,A09,14,"[24, 16.5]",A0914
2602,12/11/2018,3779890,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920
2603,12/11/2018,3779888,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011
2604,12/11/2018,3779888,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2605,12/11/2018,3779888,402695,1,402695,A0314408,A03,14,"[44.25, 16.5]",A0314
2606,12/11/2018,3779888,423113,2,423113,A1009102,A10,9,"[22.75, 13.5]",A1009
2607,12/11/2018,3779888,426706,1,426706,A0513402,A05,13,"[39.0, 16.5]",A0513
2608,12/11/2018,3779888,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901
2609,12/11/2018,3779883,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412
2610,12/11/2018,3779880,428395,1,428395,A0317205,A03,17,"[45.5, 19.5]",A0317
2611,12/11/2018,3779879,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2612,12/11/2018,3779877,420032,1,420032,A0901202,A09,1,"[26, 6.0]",A0901
2613,12/11/2018,3779868,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918
2614,12/11/2018,3779864,361736,1,361736,A0208404,A02,8,"[47.5, 12.0]",A0208
2615,12/11/2018,3779863,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2616,12/11/2018,3781651,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812
2617,12/11/2018,3781594,313599,1,313599,A0604404,A06,4,"[34.5, 9.0]",A0604
2618,12/11/2018,3781574,311661,1,311661,A1005303,A10,5,"[22.75, 10.5]",A1005
2619,12/11/2018,3781566,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916
2620,12/11/2018,3781540,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2621,12/11/2018,3781546,354638,1,354638,A0921101,A09,21,"[26, 22.5]",A0921
2622,12/11/2018,3781493,422249,1,422249,A1115201,A11,15,"[19.5, 18.0]",A1115
2623,12/11/2018,3781473,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2624,12/11/2018,3781461,452968,1,452968,A0619101,A06,19,"[35.75, 21.0]",A0619
2625,12/11/2018,3781458,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
2626,12/11/2018,3781445,102259,1,102259,A0322403,A03,22,"[44.25, 22.5]",A0322
2627,12/11/2018,3781445,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904
2628,12/11/2018,3781445,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2629,12/11/2018,3781397,458569,1,458569,A0714304,A07,14,"[31.25, 16.5]",A0714
2630,12/11/2018,3781381,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2631,12/11/2018,3781338,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2632,12/11/2018,3781287,404163,1,404163,A0902403,A09,2,"[24, 6.0]",A0902
2633,12/11/2018,3781287,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
2634,12/11/2018,3781238,118609,1,118609,A0322501,A03,22,"[44.25, 22.5]",A0322
2635,12/11/2018,3781238,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2636,12/11/2018,3781183,396484,1,396484,A0504302,A05,4,"[37.75, 9.0]",A0504
2637,12/11/2018,3781191,338809,1,338809,A0604302,A06,4,"[34.5, 9.0]",A0604
2638,12/11/2018,3781148,223437,1,223437,A0717103,A07,17,"[32.5, 19.5]",A0717
2639,12/11/2018,3781148,358958,1,358958,A0915101,A09,15,"[26, 18.0]",A0915
2640,12/11/2018,3781131,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2641,12/11/2018,3781095,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2642,12/11/2018,3781094,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2643,12/11/2018,3781092,424782,1,424782,A1015504,A10,15,"[22.75, 18.0]",A1015
2644,12/11/2018,3781081,280053,1,280053,A0715204,A07,15,"[32.5, 18.0]",A0715
2645,12/11/2018,3781081,329167,1,329167,A1106504,A11,6,"[15.25, 10.5]",A1106
2646,12/11/2018,3781081,354785,1,354785,A1102101,A11,2,"[15.25, 6.0]",A1102
2647,12/11/2018,3781003,442023,1,442023,A0702503,A07,2,"[31.25, 6.0]",A0702
2648,12/11/2018,3780977,426292,1,426292,A0311303,A03,11,"[45.5, 15.0]",A0311
2649,12/11/2018,3780964,358844,1,358844,A0614504,A06,14,"[34.5, 16.5]",A0614
2650,12/11/2018,3780964,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2651,12/11/2018,3780964,425762,1,425762,A0615103,A06,15,"[35.75, 18.0]",A0615
2652,12/11/2018,3780964,444720,1,444720,A1106502,A11,6,"[15.25, 10.5]",A1106
2653,12/11/2018,3780964,459020,1,459020,A1117404,A11,17,"[19.5, 19.5]",A1117
2654,12/11/2018,3780962,465708,1,465708,A1004502,A10,4,"[20.75, 9.0]",A1004
2655,12/11/2018,3780818,436723,1,436723,A0410504,A04,10,"[41.0, 13.5]",A0410
2656,12/11/2018,3780789,452968,1,452968,A0619101,A06,19,"[35.75, 21.0]",A0619
2657,12/11/2018,3780789,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
2658,12/11/2018,3780680,387761,1,387761,A0707303,A07,7,"[32.5, 12.0]",A0707
2659,12/11/2018,3780700,460832,2,460832,A0415404,A04,15,"[42.25, 18.0]",A0415
2660,12/11/2018,3780700,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
2661,12/11/2018,3780664,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2662,12/11/2018,3780664,445009,1,445009,A0621402,A06,21,"[35.75, 22.5]",A0621
2663,12/11/2018,3780654,424786,1,424786,A1014403,A10,14,"[20.75, 16.5]",A1014
2664,12/11/2018,3780654,445071,1,445071,A1019503,A10,19,"[22.75, 21.0]",A1019
2665,12/11/2018,3780639,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2666,12/11/2018,3780594,397512,1,397512,A1001501,A10,1,"[22.75, 6.0]",A1001
2667,12/11/2018,3780577,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2668,12/11/2018,3780577,445009,1,445009,A0621402,A06,21,"[35.75, 22.5]",A0621
2669,12/11/2018,3780564,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2670,12/11/2018,3780564,423129,1,423129,A1012104,A10,12,"[20.75, 15.0]",A1012
2671,12/11/2018,3780544,231197,1,231197,A0619503,A06,19,"[35.75, 21.0]",A0619
2672,12/11/2018,3780539,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004
2673,12/11/2018,3780515,281137,1,281137,A0605404,A06,5,"[35.75, 10.5]",A0605
2674,12/11/2018,3780095,412345,1,412345,A0609302,A06,9,"[35.75, 13.5]",A0609
2675,12/11/2018,3780095,459926,1,459926,A1109303,A11,9,"[19.5, 13.5]",A1109
2676,12/11/2018,3780032,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119
2677,12/11/2018,3779922,442224,1,442224,A1008503,A10,8,"[20.75, 12.0]",A1008
2678,12/11/2018,3781679,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412
2679,12/11/2018,3781675,358957,1,358957,A0911501,A09,11,"[26, 15.0]",A0911
2680,12/11/2018,3781673,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406
2681,12/11/2018,3781670,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2682,12/11/2018,3781671,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2683,12/11/2018,3781666,428272,1,428272,A0702402,A07,2,"[31.25, 6.0]",A0702
2684,12/11/2018,3781665,453966,2,453966,A1120202,A11,20,"[15.25, 21.0]",A1120
2685,12/11/2018,3781665,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001
2686,12/11/2018,3781665,462114,1,462114,A1012304,A10,12,"[20.75, 15.0]",A1012
2687,12/11/2018,3781664,202889,1,202889,A0914502,A09,14,"[24, 16.5]",A0914
2688,12/11/2018,3781656,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412
2689,12/11/2018,3781647,440469,2,440469,A1007401,A10,7,"[22.75, 12.0]",A1007
2690,12/11/2018,3781647,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008
2691,12/11/2018,3781647,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008
2692,12/11/2018,3781647,440474,2,440474,A1008301,A10,8,"[20.75, 12.0]",A1008
2693,12/11/2018,3781636,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2694,12/11/2018,3781636,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007
2695,12/11/2018,3781625,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902
2696,12/11/2018,3781625,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2697,12/11/2018,3781625,348816,1,348816,A0908303,A09,8,"[24, 12.0]",A0908
2698,12/11/2018,3781620,397371,1,397371,A0816201,A08,16,"[28.0, 18.0]",A0816
2699,12/11/2018,3781621,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520
2700,12/11/2018,3781617,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2701,12/11/2018,3781618,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918
2702,12/11/2018,3781613,419222,1,419222,A0508104,A05,8,"[37.75, 12.0]",A0508
2703,12/11/2018,3781608,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109
2704,12/11/2018,3781596,375959,1,375959,A0909202,A09,9,"[26, 13.5]",A0909
2705,12/11/2018,3781597,440194,1,440194,A1106204,A11,6,"[15.25, 10.5]",A1106
2706,12/11/2018,3781595,401696,1,401696,A0422502,A04,22,"[41.0, 22.5]",A0422
2707,12/11/2018,3781593,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904
2708,12/11/2018,3781591,446855,1,446855,A0919201,A09,19,"[26, 21.0]",A0919
2709,12/11/2018,3781589,370790,1,370790,A0902301,A09,2,"[24, 6.0]",A0902
2710,12/11/2018,3781589,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914
2711,12/11/2018,3781587,294281,1,294281,A0401203,A04,1,"[42.25, 6.0]",A0401
2712,12/11/2018,3781581,353792,1,353792,A0905302,A09,5,"[26, 10.5]",A0905
2713,12/11/2018,3781579,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503
2714,12/11/2018,3781572,370817,1,370817,A0910502,A09,10,"[24, 13.5]",A0910
2715,12/11/2018,3781562,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2716,12/11/2018,3781559,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510
2717,12/11/2018,3781559,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007
2718,12/11/2018,3781553,309462,8,309462,A1107203,A11,7,"[19.5, 12.0]",A1107
2719,12/11/2018,3781553,432234,1,432234,A0407103,A04,7,"[42.25, 12.0]",A0407
2720,12/11/2018,3781542,397506,1,397506,A1013402,A10,13,"[22.75, 16.5]",A1013
2721,12/11/2018,3781542,397512,1,397512,A1001501,A10,1,"[22.75, 6.0]",A1001
2722,12/11/2018,3781534,446844,1,446844,A0218507,A02,18,"[47.5, 19.5]",A0218
2723,12/11/2018,3781526,372326,1,372326,A0308408,A03,8,"[44.25, 12.0]",A0308
2724,12/11/2018,3781527,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011
2725,12/11/2018,3781519,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520
2726,12/11/2018,3781516,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009
2727,12/11/2018,3781506,322432,1,322432,A0912401,A09,12,"[24, 15.0]",A0912
2728,12/11/2018,3781506,349072,1,349072,A1019304,A10,19,"[22.75, 21.0]",A1019
2729,12/11/2018,3781503,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206
2730,12/11/2018,3781498,401669,1,401669,A0414104,A04,14,"[41.0, 16.5]",A0414
2731,12/11/2018,3781498,461527,1,461527,A0313306,A03,13,"[45.5, 16.5]",A0313
2732,12/11/2018,3781495,264151,1,264151,A0911302,A09,11,"[26, 15.0]",A0911
2733,12/11/2018,3781456,406558,1,406558,A0416303,A04,16,"[41.0, 18.0]",A0416
2734,12/11/2018,3781440,438436,1,438436,A0413102,A04,13,"[42.25, 16.5]",A0413
2735,12/11/2018,3781427,395298,1,395298,A1104103,A11,4,"[15.25, 9.0]",A1104
2736,12/11/2018,3781423,401744,1,401744,A0420101,A04,20,"[41.0, 21.0]",A0420
2737,12/11/2018,3781414,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916
2738,12/11/2018,3781409,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902
2739,12/11/2018,3781365,349867,1,349867,A0719104,A07,19,"[32.5, 21.0]",A0719
2740,12/11/2018,3781330,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412
2741,12/11/2018,3781329,448097,1,448097,A0220103,A02,20,"[47.5, 21.0]",A0220
2742,12/11/2018,3781327,442025,1,442025,A0706401,A07,6,"[31.25, 10.5]",A0706
2743,12/11/2018,3781327,466974,1,466974,A1107204,A11,7,"[19.5, 12.0]",A1107
2744,12/11/2018,3781322,425499,1,425499,A0306502,A03,6,"[44.25, 10.5]",A0306
2745,12/11/2018,3781292,299903,1,299903,A0311105,A03,11,"[45.5, 15.0]",A0311
2746,12/11/2018,3781231,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503
2747,12/11/2018,3781076,302739,2,302739,A0703201,A07,3,"[32.5, 9.0]",A0703
2748,12/11/2018,3781076,362501,1,362501,A0708304,A07,8,"[31.25, 12.0]",A0708
2749,12/11/2018,3781076,362502,1,362502,A0708401,A07,8,"[31.25, 12.0]",A0708
2750,12/11/2018,3780933,344980,1,344980,A0410303,A04,10,"[41.0, 13.5]",A0410
2751,12/11/2018,3780873,346868,1,346868,A0214302,A02,14,"[47.5, 16.5]",A0214
2752,12/11/2018,3780800,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206
2753,12/11/2018,3780703,263956,1,263956,A0206501,A02,6,"[47.5, 10.5]",A0206
2754,12/11/2018,3780697,458224,1,458224,A0404103,A04,4,"[41.0, 9.0]",A0404
2755,12/6/2018,3767211,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520
2756,12/6/2018,3767208,449734,1,449734,A0916304,A09,16,"[24, 18.0]",A0916
2757,12/6/2018,3767209,299865,1,299865,A0412501,A04,12,"[41.0, 15.0]",A0412
2758,12/6/2018,3767205,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918
2759,12/6/2018,3767202,303894,1,303894,A0306402,A03,6,"[44.25, 10.5]",A0306
2760,12/6/2018,3767200,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901
2761,12/6/2018,3767196,425631,1,425631,A0609304,A06,9,"[35.75, 13.5]",A0609
2762,12/6/2018,3767193,449731,1,449731,A0918103,A09,18,"[24, 19.5]",A0918
2763,12/6/2018,3767194,264150,1,264150,A0911301,A09,11,"[26, 15.0]",A0911
2764,12/6/2018,3767195,191910,1,191910,A0908402,A09,8,"[24, 12.0]",A0908
2765,12/6/2018,3767192,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406
2766,12/6/2018,3767183,391525,1,391525,A1005102,A10,5,"[22.75, 10.5]",A1005
2767,12/6/2018,3767188,336230,1,336230,A0210301,A02,10,"[47.5, 13.5]",A0210
2768,12/6/2018,3767180,335931,1,335931,A0919102,A09,19,"[26, 21.0]",A0919
2769,12/6/2018,3767177,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918
2770,12/6/2018,3767174,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916
2771,12/6/2018,3767165,360983,1,360983,A0206201,A02,6,"[47.5, 10.5]",A0206
